"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"Applicatieprofiel Contactvoorkeuren"	"{30F88276-F8E5-421a-957E-2FF5C6F1B167}"	""	""	""	""	""	""	""	""	""	"https://data.vlaanderen.be/ns/"	"toestemming"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""	""	""
"CLASS"	"Applicatieprofiel Contactvoorkeuren"	"Verwerkingsactiviteit"	"{88D1F5B2-F6CE-40c9-A831-6685E4A8E2D0}"	""	""	""	""	"Verwerkingsactiviteit"	"Specificatie van de verwerkingsactiviteit waarvoor een data subject toestemming kan verlenen. Deze verwerkingsactiviteit wordt geconfigureerd door de verwerkingsverantwoordelijke en omvat onder meer informatie over het type verwerking, de verwerkingsgrond en de verwerkers."	""	""	"false"	"https://data.vlaanderen.be/ns/toestemming#"	"Verwerkingsactiviteit"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
"CLASS"	"Applicatieprofiel Contactvoorkeuren"	"Cookieverklaring"	"{18532AD8-08BF-43d3-B0AE-A75FA4C95286}"	"Document"	""	""	""	"Cookieverklaring"	"Een document met informatie om personen duidelijk te informeren over welke cookies gebruikt worden in een toepassing en voor welke doeleinden."	""	""	"false"	"https://data.vlaanderen.be/ns/toestemming#"	"Cookieverklaring"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://xmlns.com/foaf/0.1/Document"	""	""
"CLASS"	"Applicatieprofiel Contactvoorkeuren"	"Privacyverklaring"	"{AE877964-BB16-4c44-8677-D5F85459BB10}"	"Document"	""	""	""	"Privacyverklaring"	"Een document met informatie om personen duidelijk te informeren over welke privacygevoelige gegevens u verzamelt en met welk doel."	""	""	"false"	"https://data.vlaanderen.be/ns/toestemming#"	"Privacyverklaring"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://xmlns.com/foaf/0.1/Document"	""	""
"CLASS"	"Applicatieprofiel Contactvoorkeuren"	"AlgemeneVoorwaarden"	"{209F2F17-7DBD-4d5b-B6C5-1B0D110FD1DC}"	"Document"	""	""	""	"Algemene Voorwaarden"	"Standaardbedingen waarnaar verwezen kan worden bij het opstellen van een schriftelijke overeenkomst. Algemene voorwaarden mogen niet 'onredelijk bezwarend' zijn; dan kunnen ze door de rechter nietig worden verklaard."	""	""	"false"	"https://data.vlaanderen.be/ns/toestemming#"	"AlgemeneVoorwaarden"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://xmlns.com/foaf/0.1/Document"	""	""
"CLASS"	"Applicatieprofiel Contactvoorkeuren"	"Document"	"{03350E4F-70B4-4a6a-92AD-BE6BF291271C}"	""	""	""	""	"Document"	"Document met omstandige informatie over de identiteit van de verantwoordelijke,de geplande verwerkingen,de doelstelling en de wettelijke grond en over de genomen maatregelen om zijn data te beschermen."	""	""	"true"	"http://xmlns.com/foaf/0.1/"	"Document"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/2000/01/rdf-schema#Resource"	""	""
"CLASS"	"Applicatieprofiel Contactvoorkeuren"	"Verwerkersovereenkomst"	"{8D225C56-E243-49cf-8F1C-E7D908F7B944}"	"Document"	""	""	""	"Verwerkersovereenkomst"	"De overeenkomst die de verhouding tussen de verwerkersverantwoordelijke en de verwerker regelt. In deze overeenkomst wordt onder andere het doel van de verwerking, de beveiliging, geheimhouding, bewaartermijnen, procedures met betrekking tot vergeet-, wijzigings- en portatieverzoeken en de aansprakelijkheidsverdeling geregeld."	"De verwerkersovereenkomst vervangt de bewerkersovereenkomst uit de Wet bescherming persoonsgegevens en is verplicht."	""	"false"	"https://data.vlaanderen.be/ns/toestemming#"	"Verwerkersovereenkomst"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://xmlns.com/foaf/0.1/Document"	""	""
"CLASS"	"Applicatieprofiel Contactvoorkeuren"	"PubliekeDienstverlening"	"{03C3256F-C36B-4434-8FEF-CE2DE59D4C31}"	""	""	""	""	"Publieke Dienstverlening"	"Een Publieke Dienstverlening is een geheel van verplichte of optioneel uitgevoerde of uitvoerbare acties door of in naam van een publieke organisatie. De dienstverlening is ten bate van een individu, een bedrijf, een andere publieke organisatie of groepen hiervan."	"De dienstverlening vormt een aanbod (dat dus niet noodzakelijk wordt gebruikt). Ze houdt niet noodzakelijk het opnemen van een recht in,de dienstverlening kan de gebruiker ook toelaten een verplichting te vervullen."	""	"true"	"http://purl.org/vocab/cpsv#"	"PublicService"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/2000/01/rdf-schema#Resource"	""	""
"CLASS"	"Applicatieprofiel Contactvoorkeuren"	"Organisatie"	"{04B6E6F4-1C0B-4fe2-BC9B-BD8577D10A2C}"	"Agent"	""	""	""	"Organisatie"	"Een aantal mensen georganiseerd in een gemeenschap of andere sociale, commerciële of politieke structuur. De groep heeft een gemeenschappelijk doel of bestaanreden die de individuele leden ervan overstijgt en kan handelen als Agent. Een organisatie heeft dikwijls een hiërarchische structuur."	""	""	"true"	"http://www.w3.org/ns/org#"	"Organization"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://purl.org/dc/terms/Agent, http://www.w3.org/2000/01/rdf-schema#Resource"	""	""
"CLASS"	"Applicatieprofiel Contactvoorkeuren"	"PubliekeOrganisatie"	"{C75393DC-12BC-43c3-B8A7-B3A5AC407E7B}"	"Organisatie"	""	""	""	"Publieke Organisatie"	"Een Organisatie die volgens een wettelijk kader behoort tot de publieke sector,ongeacht het bestuursniveau waarop dat kader van kracht is."	"De overheids- en semioverheidsorganisaties die tot men zo tot de publieke sector kan rekenen worden in Europese richtlijn 2003/98/EG ""openbaar lichaam"" genoemd en gedefinieerd als: ""de staat, zijn territoriale lichamen, publiekrechtelijke instellingen, en verenigingen gevormd door een of meer van deze lichamen of een of meer van deze publiekrechtelijke instellingen"". En onder een publiekrechtelijke instelling verstaat men "" iedere instelling die a) is opgericht met het specifieke doel te voorzien in behoeften van algemeen belang die niet van industriële of commerciële aard zijn, en b) rechtspersoonlijkheid heeft, en c) waarvan hetzij de activiteiten in hoofdzaak door de staat of zijn territoriale lichamen of andere publiekrechtelijke instellingen worden gefinancierd, hetzij het beheer is onderworpen aan toezicht door deze laatste, hetzij de leden van het bestuursorgaan, het leidinggevend orgaan of het toezichthoudend orgaan voor meer dan de helft door de staat, zijn territoriale lichamen of andere publiekrechtelijke instellingen zijn aangewezen."".
"	""	"true"	"http://data.europa.eu/m8g/"	"PublicOrganisation"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/org#Organization"	""	""
"CLASS"	"Applicatieprofiel Contactvoorkeuren"	"Agent"	"{4CE3CDA7-E6A3-4aad-86C6-F44BC5AD0AE6}"	""	""	""	""	"Agent"	"Iemand die of iets dat kan handelen of een effect kan teweeg brengen."	"De agent is de data subject van de Toestemming. De Agent vertegenwoordig de natuurlijk persoon,persoon in een bepaalde hoedanigheid of de organisatie die uitdrukkelijk toestemming verleend."	""	"true"	"http://purl.org/dc/terms/"	"Agent"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""	""	""
