"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"ap-label-nl"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"CLASS"	"OSLO-Organisatie"	"PubliekeOrganisatie"	"{C9441F48-A6BF-4496-88E0-0B425E5E15E7}"	"Organisatie"	""	""	""	"Publieke Organisatie"	"Een Organisatie die volgens een wettelijk kader behoort tot de publieke sector,ongeacht het bestuursniveau waarop dat kader van kracht is."	"De overheids- en semioverheidsorganisaties die tot men zo tot de publieke sector kan rekenen worden in Europese richtlijn 2003/98/EG "openbaar lichaam" genoemd en gedefinieerd als: "de staat, zijn territoriale lichamen, publiekrechtelijke instellingen, en verenigingen gevormd door een of meer van deze lichamen of een of meer van deze publiekrechtelijke instellingen". En onder een publiekrechtelijke instelling verstaat men " iedere instelling die a) is opgericht met het specifieke doel te voorzien in behoeften van algemeen belang die niet van industriële of commerciële aard zijn, en b) rechtspersoonlijkheid heeft, en c) waarvan hetzij de activiteiten in hoofdzaak door de staat of zijn territoriale lichamen of andere publiekrechtelijke instellingen worden gefinancierd, hetzij het beheer is onderworpen aan toezicht door deze laatste, hetzij de leden van het bestuursorgaan, het leidinggevend orgaan of het toezichthoudend orgaan voor meer dan de helft door de staat, zijn territoriale lichamen of andere publiekrechtelijke instellingen zijn aangewezen.".
"	""	""	"true"	"http://data.europa.eu/m8g/"	"PublicOrganisation"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"https://www.w3.org/ns/org#Organization"
"CLASS"	"OSLO-Generiek"	"Agent"	"{B975D792-A960-45de-B6A4-451F6694BB93}"	""	""	""	""	"TODO"	"TODO"	""	""	""	"true"	"http://purl.org/dc/terms/"	"Agent"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"DATATYPE"	"OSLO-Dienst"	"Kost"	"{84A3ACF9-DA14-478c-9C77-E188C1CACA45}"	""	""	""	""	"kost"	"Deel vd kost verbonden aan de uitvoering van de Dienstverlening te betalen door de gebruiker."	""	""	""	"true"	"http://data.europa.eu/m8g/"	"Cost"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"CLASS"	"OSLO-Dienst"	"Kanaal"	"{A103ECB9-B7B0-4f59-B13D-3CB15E2F799D}"	""	""	""	""	"kanaal"	"Kanaal waarlangs een Agent kan interageren met een Publieke Dienstverlening."	"Typische voorbeelden: online,telefoon,kantoor"	""	""	"true"	"http://data.europa.eu/m8g/"	"Channel"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"CLASS"	"OSLO-Dienst"	"Participatie"	"{A1594E71-F730-4f8b-B729-39900070D162}"	""	""	""	""	"Participatie"	"Deelname aan een Publieke Dienstverlening door een Agent."	"Aanvullend op de standaard associatie van een Publieke Dienstverlening met de uitvoerder of de bevoegde instantie van een Publieke Dienstverlening biedt Participatie de mogelijkheid om deze of andere relaties gedetailleerder te beschrijven. Bv start- en einddatum van een contract, meerdere rollen voor eenzelfde participatie (bv de dienstverlener is tegelijk ook de bevoegde instantie)."	""	""	"true"	"http://data.europa.eu/m8g/"	"Participation"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"CLASS"	"OSLO-Dienst"	"Richtlijn"	"{B13A0E44-31D4-42cd-BBB4-2D0A8BD6DEA1}"	""	""	""	""	"Richtlijn"	"Vertegenwoordigt de regels,richtlijnen of procedures gevolgd door de Publieke Dienstverlening."	"Omvat gebruiksvoorwaarden,licentie- en authenticatievereisten van de Publieke Dienstverlening."	""	""	"true"	"http://purl.org/vocab/cpsv#"	"Rule"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"CLASS"	"OSLO-Dienst"	"Bewijs"	"{68B96E0D-7EF0-45d7-9212-E1DA92F53969}"	""	""	""	""	"Bewijs"	"Elk stuk waarmee kan worden aangetoond dat men aan een CriteriumVereiste voldoet."	"In het kader van publieke dienstverlening gaat het meestal om administratieve documenten of ingevulde aanvraagformulieren. Zonder het nodige Bewijs kan de dienstverlening niet worden afgeleverd. Soms levert de Output van een Publieke Dienstverlening het Bewijs nodig voor een andere Publieke Dienstverlening."	""	""	"true"	"http://data.europa.eu/m8g/"	"Evidence"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"CLASS"	"OSLO-Dienst"	"Output"	"{912C21DD-DC46-4b48-A58A-66439AF4CE3B}"	""	""	""	""	"Output"	"Resultaat van een Publieke Dienstverlening. Officieel document of ander artefact van de bevoegde instantie (Publieke Organisatie) dat een Agent"	"Bv toelating verstrekt door of in naam van de bevoegde instantie (Publieke Organisatie) dat een Agent  toelaat om iets bepaald te ondernemen. Eventueel vormt deze Output het noodzakelijk Bewijs, voor te leggen om gebruik te kunnen maken van een Andere Dienstverlening. Dit kan verder gedocumenteerd worden in de Richtlijn geassocieerd met de Publieke Dienstverlening."	""	""	"true"	"http://data.europa.eu/m8g/"	"Output"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"CLASS"	"OSLO-Dienst"	"CriteriumVereiste"	"{783349D4-BE1F-492a-8F28-8BFA7BA2491D}"	""	""	""	""	"Criteriumvereiste"	"Criterium dat toelaat te bepalen of een gebruiker recht heeft op een dienstverlening of deze mag gebruiken."	"Niet elke Publieke Dienstverlening is voor iedereen noodzakelijk of nuttig. Bv werkloosheidsuitkeringen zijn enkel noodzakelijk voor werklozen."	""	""	"true"	"http://data.europa.eu/m8g/"	"CriterionRequirement"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"CLASS"	"OSLO-Dienst"	"BedrijfsGebeurtenis"	"{45256ACC-BF39-4998-AF5A-887E20250E07}"	"Gebeurtenis"	""	""	""	"Bedrijfsgebeurtenis"	"Situatie of gebeurtenis die een specifieke behoefte of (wettelijke) vereiste vh bedrijf op een bepaald moment in zijn levenscyclus weergeeft welke vervuld kan worden door het consumeren ve bepaalde Publieke Dienstverlening."	""	""	""	"true"	"http://data.europa.eu/m8g/"	"BusinessEvent"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.europa.eu/m8g/Event"
"CLASS"	"OSLO-Dienst"	"LevensGebeurtenis"	"{7AE7E963-2E9B-4427-96C2-BBCDD0AC4166}"	"Gebeurtenis"	""	""	""	"Levensgebeurtenis"	"Belangrijke gebeurtenis of situatie in het leven van een persoon waarvoor hij/zij een Publieke Dienstverlening nodig heeft."	"Enkel gebeurtenissen die geassocieerd kunnen worden met een Publieke Dienstverlening worden hier bedoeld. Bv niet de verloving van twee personen met elkaar maar wel het feit dat ze huwen."	""	""	"true"	"http://data.europa.eu/m8g/"	"LifeEvent"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.europa.eu/m8g/Event"
"CLASS"	"OSLO-Dienst"	"Gebeurtenis"	"{F381B83A-C2B9-41cc-8243-A278D71C2CAB}"	""	""	""	""	"Gebeurtenis"	"Gebeurtenis die leidt tot,gebruik maakt van of gerelateerd is met een Publieke Dienstverlening."	"Wordt gebruikt om een specifieke Publieke Dienstverlening op te zoeken in een dienstencataloog (bv erkenning van percentage invaliditeit na het stellen ve bepaalde diagnose) of een groep van Publieke Dienstverleningen (bv alle diensverlening die betrekking heeft op het starten van een eigen zaak)."	""	""	"true"	"http://data.europa.eu/m8g/"	"Event"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"CLASS"	"OSLO-Dienst"	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	""	""	""	""	"Publieke Dienstverlening"	"Een Publieke Dienstverlening is een geheel van verplichte of optioneel uitgevoerde of uitvoerbare acties door of in naam van een publieke organisatie. De dienstverlening is ten bate van een individu, een bedrijf, een andere publieke organisatie of groepen hiervan."	"De dienstverlening vormt een aanbod (dat dus niet noodzakelijk wordt gebruikt). Ze houdt niet noodzakelijk het opnemen van een recht in,de dienstverlening kan de gebruiker ook toelaten een verplichting te vervullen."	""	""	"true"	"http://purl.org/vocab/cpsv#"	"PublicService"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"connector"	""	"implementeert"	"{903C377B-1318-4778-A368-E0F2610C467B}"	""	"Richtlijn"	"{B13A0E44-31D4-42cd-BBB4-2D0A8BD6DEA1}"	"FormeelKader"	"implementeert"	"Relevante wetgeving of beleid waarbinnen de Richtlijn is gedefinieerd."	""	""	""	"true"	"http://purl.org/vocab/cpsv#"	"implements"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#Rule"	"http://purl.org/vocab/cpsv#FormalFramework"	""	"0"	"*"
"connector"	""	"heeftParticiperende"	"{9B0D933B-927B-4832-8211-A0FDFE7152FA}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"Participatie"	"heeft participatie"	"TODO"	""	""	""	"true"	"http://data.europa.eu/m8g/"	"hasParticipation"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/Participation"	""	""	""
"connector"	""	"heeftParticiperende"	"{9B0D933B-927B-4832-8211-A0FDFE7152FA}"	""	"Agent"	"{6A2FB1BE-6DB5-400b-AE1D-20DD8D110C40}"	"Participatie"	"speelt rol"	"TODO"	""	""	""	"true"	"http://data.europa.eu/m8g/"	"playsRole"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/dc/terms/Agent"	"http://data.europa.eu/m8g/Participation"	""	""	""
"connector"	""	"vereist"	"{C147F8F1-CDA6-44ac-8645-544678AEA418}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"PubliekeDienstverlening"	"vereist"	"Publieke Dienstverlening die voorafgaandelijk moet worden uitgevoerd om van de Publieke Dienstverlening gebruik te kunnen maken."	"De Dienstverlening gebruikt soms de Output van een andere Dienstverlening die dan bv het vereiste Bewijsstuk levert. Meer uitleg volgt uit de beschrijving van deze bewijsstukken of in de Richtlijn die met de dienstverlening geassocieerd is."	""	""	"true"	"http://purl.org/dc/terms/"	"requires"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://purl.org/vocab/cpsv#PublicService"	""	"0"	"*"
"connector"	""	"indienConsumptieVia"	"{E5BB7E8B-DA9D-4e2b-83C4-B5142B5D97F2}"	""	"Kost"	"{84A3ACF9-DA14-478c-9C77-E188C1CACA45}"	"Kanaal"	"indien benaderd via"	"Associeert de Kost met het Kanaal waarlangs de Publieke Dienstverlening wordt geconsumeerd."	"De Kost kan bv verschillen al naargelang de Publieke Dienstverlening online of ter plaatse wordt aangesproken."	""	""	"true"	"http://data.europa.eu/m8g/"	"ifAccessedThrough"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/Cost"	"http://data.europa.eu/m8g/Channel"	""	"0"	"1"
"connector"	""	"produceert"	"{F0DC25B4-71EC-4102-AE69-775AC1574A8B}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"Output"	"produceert"	"Het werkelijke resultaat van de uitvoering vd Publieke Dienstverlening."	"Bvb een erkenning, financieel voordeel, code, fysiek object"	""	""	"true"	"http://purl.org/vocab/cpsv#"	"produces"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/Output"	""	"0"	"*"
"connector"	""	"isGerelateerdMet"	"{8397D7EA-9A51-43b3-98E3-53F85450E563}"	""	"Gebeurtenis"	"{F381B83A-C2B9-41cc-8243-A278D71C2CAB}"	"PubliekeDienstverlening"	"relatie"	"Publieke Dienstverlening waarmee de Gebeurtenis kan worden gekoppeld."	""	""	""	"true"	"http://purl.org/dc/terms/"	"relation"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/Event"	"http://purl.org/vocab/cpsv#PublicService"	""	"0"	"*"
"connector"	""	"heeftCriterium"	"{58F668D7-4AD9-4f81-9156-77802623EDFF}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"CriteriumVereiste"	"heeft criterium"	"Criterium waaraan de gebruiker moet voldoen om recht te hebben op een dienstverlening of om een dienstverlening te mogen gebruiken."	"Bvb inwoner van de gemeente, meer dan 18 jaar etc."	""	""	"true"	"http://data.europa.eu/m8g/"	"hasCriterion"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/CriterionRequirement"	""	"0"	"*"
"connector"	""	"volgt"	"{483B26AC-909F-4071-B514-0D7D4D5F1543}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"Richtlijn"	"volgt"	"De Richtlijn die de werking van de Publieke Dienstverlening stuurt."	"Typisch implementeert een Richtlijn het beleid van een Publieke Organisatie."	""	""	"true"	"http://purl.org/vocab/cpsv#"	"follows"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://purl.org/vocab/cpsv#Rule"	""	"0"	"*"
"connector"	""	"vereistAlsInput"	"{4FF9E947-8185-4140-85A0-50E668DBD146}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"Bewijs"	"heeft input"	"Bewijsstuk dat moeten voorgelegd worden om de Publieke Dienstverlening te kunnen gebruiken."	"Als de bewijsstukken afhangen het kanaal waarmee met de Publieke Dienstverlening wordt geïnterageerd gebruiken we de associatie Kanaal-vereistAlsInput-Bewijs."	""	""	"true"	"http://purl.org/vocab/cpsv#"	"hasInput"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/Evidence"	""	"0"	"*"
"connector"	""	"teConsumerenVia"	"{8D1A517B-5887-42b8-A6BF-D7F842EB04FA}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"Kanaal"	"heeft kanaal"	"Kanaal waarlangs een Agent interageert met een Publieke Dienstverlening."	"Bv kantoor, telefoon, website"	""	""	"true"	"http://data.europa.eu/m8g/"	"hasChannel"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/Channel"	""	"0"	"*"
"connector"	""	"vereistAlsInput"	"{E870DA6C-8C3A-472d-8BC0-4D58F1CE643D}"	""	"Kanaal"	"{A103ECB9-B7B0-4f59-B13D-3CB15E2F799D}"	"Bewijs"	"heeft input"	"TODO"	""	""	""	"true"	"http://purl.org/vocab/cpsv#"	"hasInput"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/Channel"	"http://data.europa.eu/m8g/Evidence"	""	"0"	"*"
"connector"	""	"wordtBepaaldDoor"	"{ABEF7247-09F5-4da9-AFFF-5BDA58264D3E}"	""	"Kost"	"{84A3ACF9-DA14-478c-9C77-E188C1CACA45}"	"PubliekeOrganisatie"	"is gedefinieerd door"	"Publieke Organisatie die bevoegd is voor het bepalen van de Kost."	""	""	""	"true"	"http://data.europa.eu/m8g/"	"isDefinedBy"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.europa.eu/m8g/Cost"	"http://data.europa.eu/m8g/PublicOrganisation"	""	"0"	"*"
"connector"	""	"isGerelateerdMet"	"{1F25A964-1A45-4a39-B8BC-68E91A39D222}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"PubliekeDienstverlening"	"relatie"	"Andere Publieke Dienstverlening waarmee de Publieke Dienstverlening gerelateerd is."	""	""	""	"true"	"http://purl.org/dc/terms/"	"relation"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://purl.org/vocab/cpsv#PublicService"	""	""	""
"connector"	""	"heeftVerantwoordelijke"	"{AAF3929C-8C3A-4b98-AA29-E9C73BD10018}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"PubliekeOrganisatie"	"heeft verantwoordelijke autoriteit"	"Publieke Organisatie die verantwoordelijk is voor het aanbieden en beheren van de Publieke dienstverlening."	"Of de Publieke Organisatie zelf de dienstverlening aanbiedt of deze uitbesteedt is irrelevant. De Publieke Organisatie verantwoordelijk voor het aanbieden en beheren van de dienstverlening wordt ook wel de Bevoegde Instantie genoemd en wordt in Europese Richtlijn 2006/123/EC gedefinieerd als volgt: "elk orgaan of autoriteit dat in een lidstaat en toezichthoudende of regelgevende rol vervult ten aanzien van dienstenactiviteiten, met name bestuurlijke instanties, met inbegrip van rechterlijke instanties die als zodanig optreden, beroepsorden en de beroepsverenigingen en -organisaties of andere beroepsorganisaties die in de uitoefening van hun juridisch autonome bevoegdheden de toegang tot of de uitoefening van dienstenactiviteiten collectief reguleren"."	""	""	"true"	"http://data.europa.eu/m8g/"	"hasCompetentAuthority"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/PublicOrganisation"	""	"1"	"1"
"connector"	""	"aangebodenBinnen"	"{91B7DB21-1E75-4f23-88A1-2EC7E147CBE6}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"FormeelKader"	"heeft formeel kader"	"TODO"	""	""	""	"true"	"http://data.europa.eu/m8g/"	"hasFormalFramework"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://purl.org/vocab/cpsv#FormalFramework"	""	"0"	"*"
"connector"	""	"wordtUitgevoerdDoor"	"{CF10E70E-685E-4182-8AB6-C5A3D64E922B}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"Agent"	"dienstverlener"	"Agent die de Publieke Dienstverlening verstrekt."	"Staat los van de rol die de bevoegde instantie speelt, kan een externe aannemer zijn."	""	""	"true"	"http://data.europa.eu/m8g/"	"serviceProvider"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://purl.org/dc/terms/Agent"	""	"0"	"*"
"connector"	""	"isGegroepeerdVolgens"	"{94936B1E-4747-4092-9121-12F226F0642C}"	""	"PubliekeDienstverlening"	"{0421F767-895F-4788-97E6-CDC0F4B4F698}"	"Gebeurtenis"	"is gegroepeerd volgens"	"Gebeurtenis waarop de Publieke Dienstverlening betrekking heeft."	"Laat toe om in de dienstencataloog de Publieke Dienstverlening te klasseren volgens het type gebeurtenis waarvoor ze een oplossing biedt bv op het portaal waarop de cataloog geraadpleegd wordt."	""	""	"true"	"http://data.europa.eu/m8g/"	"isGroupedBy"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/vocab/cpsv#PublicService"	"http://data.europa.eu/m8g/Event"	""	"0"	"*"
"attribute"	"OSLO-Dienst"	"adres"	"{5A894428-87C0-46da-80ED-121492FE03D0}"	""	"Agent"	"{6A2FB1BE-6DB5-400b-AE1D-20DD8D110C40}"	"Adresvoorstelling"	"TODO"	"Adres vd dienstverlener."	"Het adres moet gehaald worden bij de instantie vd subklasse (vb vestigingsadres bij Organisatie, verblijfsadres bij Persoon)"	""	"adres"	"true"	"http://data.europa.eu/m8g/"	"hasAddress"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://purl.org/dc/terms/Agent"	"http://www.w3.org/ns/locn#Address"	""	"0"	"1"
"attribute"	"OSLO-Dienst"	"naam"	"{6CBE5B82-F039-4da7-B93B-9E7AF78B8DAB}"	""	"Agent"	"{6A2FB1BE-6DB5-400b-AE1D-20DD8D110C40}"	"String"	"TODO"	"Naam vd dienstverlener."	"De naam moet gehaald worden bij de instantie vd subklasse (vb voorkeurnaam bij Organisatie, volledigeNaam bij Persoon)."	""	"naam"	"true"	"http://purl.org/dc/terms/"	"title"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://purl.org/dc/terms/Agent"	"http://www.w3.org/2000/01/rdf-schema#Literal"	""	"1"	"1"
"attribute"	"OSLO-Dienst"	"dagVanDeWeek"	"{00E42AC5-D211-4fd9-B9E8-5C3CC95E5797}"	""	"OpeningsurenSpecificatie"	"{EB4EADE8-E57E-4c65-9302-DF56831BD1D7}"	"URI"	"TODO"	"Dag van de week waarvoor de openingsuren geldig zijn."	"Zie https://schema.org/DayOfWeek voor lijst van mogelijke waarden."	""	""	"true"	"https://schema.org/"	"dayOfWeek"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://schema.org/OpeningHoursSpecification"	"http://www.w3.org/2001/XMLSchema#anyURI"	""	"0"	"1"
