"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"ap-label-nl"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"CLASS"	"OSLO-Persoon"	"PermanentInwoner"	"{DDA85DD6-24A7-4e60-9AB0-03E57D61976D}"	"Inwoner"	""	""	""	"Permanent Inwoner"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"PermanentInwoner"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/persoon#Inwoner"
"CLASS"	"OSLO-Persoon"	"Inwoner"	"{4E9D18E6-2FE7-4053-9554-88AFB44E6A2C}"	"Inwonerschap"	""	""	""	"Inwoner"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"Inwoner"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://data.vlaanderen.be/ns/persoon#Inwonerschap"
"CLASS"	"OSLO-Persoon"	"GeregistreerdPersoon"	"{2BD61113-DAB8-4e88-A5ED-6DB976B5341F}"	"Persoon"	""	""	""	"Geregistreerd Persoon"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"GeregistreerdPersoon"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/person#Person"
"CLASS"	"OSLO-Persoon"	"Persoon"	"{09710357-87DD-471b-A4BD-3ED9BDA2C33A}"	"Agent"	""	""	""	"Persoon"	"TODO"	"In de rechtspraak betreft het een persoon (in de wettelijke betekenis, ttz met eigen rechtspersoonlijkheid) van de menselijke soort, ttz een fysiek persoon. Tegenhanger is de rechtspersoon, een juridische constructie die een private of publieke Organisatie dezelfde rechtspersoonlijkheid geeft als een natuurlijk persoon (kan bv ook schulden hebben, contracten afsluiten, aangeklaagd worden etc)."	""	""	"true"	"http://www.w3.org/ns/person#"	"Person"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://purl.org/dc/terms/Agent"
"connector"	""	"isOverleden"	"{26C6DA95-3824-457b-97EF-757A5A720175}"	""	"Persoon"	"{09710357-87DD-471b-A4BD-3ED9BDA2C33A}"	"Overlijden"	"Is Overleden"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"isOverleden"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/person#Person"	"http://data.vlaanderen.be/ns/persoon#Overlijden"	"http://purl.org/vocab/bio/0.1/death"	""	""
"connector"	""	"staatsburgerschap"	"{338425CA-80A5-4a0c-8DA2-08C26A94C71D}"	""	"Persoon"	"{09710357-87DD-471b-A4BD-3ED9BDA2C33A}"	"Staatsburgerschap"	"heeft staatsburgerschap"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"heeftStaatsburgerschap"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/person#Person"	"http://data.vlaanderen.be/ns/persoon#Staatsburgerschap"	""	""	""
"connector"	""	"staatsburgerschap"	"{338425CA-80A5-4a0c-8DA2-08C26A94C71D}"	""	"Staatsburgerschap"	"{C93E190F-4C3D-43f5-BA53-2757E10B9781}"	"Jurisdictie"	"binnen jurisdictie"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"Staatsburgerschap.binnenJurisdictie"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/persoon#Staatsburgerschap"	"http://purl.org/dc/terms/Jurisdiction"	""	""	""
"connector"	""	"inwonerschap"	"{07B1238E-AE79-4c26-84C0-03FAD95B1869}"	""	"Persoon"	"{09710357-87DD-471b-A4BD-3ED9BDA2C33A}"	"Inwonerschap"	"heeft inwonerschap"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"heeftInwonerschap"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/person#Person"	"http://data.vlaanderen.be/ns/persoon#Inwonerschap"	""	""	""
"connector"	""	"inwonerschap"	"{07B1238E-AE79-4c26-84C0-03FAD95B1869}"	""	"Inwonerschap"	"{209F20DE-5E97-4a4c-8DC6-040983BEEFA0}"	"Jurisdictie"	"binnen jurisdictie"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"Inwonerschap.binnenJurisdictie"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/persoon#Inwonerschap"	"http://purl.org/dc/terms/Jurisdiction"	""	""	""
"connector"	""	"isGeboren"	"{AC14F009-D740-4cbc-B91C-E5BC2F8DBD18}"	""	"Persoon"	"{09710357-87DD-471b-A4BD-3ED9BDA2C33A}"	"Geboorte"	"Is Geboren"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"isGeboren"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/person#Person"	"http://data.vlaanderen.be/ns/persoon#Geboorte"	"http://purl.org/vocab/bio/0.1/birth"	""	""
"connector"	""	"isLidVan"	"{FAE8A1AD-A989-4031-A2CD-EE6E01410A92}"	""	"Persoon"	"{09710357-87DD-471b-A4BD-3ED9BDA2C33A}"	"Gezin"	"is lid van"	"TODO"	""	""	""	"false"	"http://data.vlaanderen.be/ns/persoon#"	"isLidVan"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/ns/person#Person"	"http://data.vlaanderen.be/ns/persoon#Gezin"	"http://www.w3.org/ns/org#memberOf"	""	""
